department,product_name,reorder_count
breakfast,Organic Dark Chocolate Almond Granola Cereal,3
breakfast,Coco Crunch Sprouted Granola,3
breakfast,Organic Black Chia Seeds,3
breakfast,Blueberry Soft-Baked Oatmeal Squares,3
breakfast,Cranberry Nut Goodness Granola,3
breakfast,"Cereal, Puffed Rice",3
breakfast,Oops! All Berries Cereal,3
breakfast,Special K Red Berries Crunchy Rice & Wheat Flakes with Strawberries,3
breakfast,Gluten Free Lemon Streusel Muffins,3
breakfast,Honey Bunches of Oats Crunchy Honey Roasted Cereal,3
breakfast,Morning Vanilla Almond Oat Crunch,3
breakfast,Soft Baked Granola,3
breakfast,Gluten Free Pancake & Waffle Mix,3
breakfast,Paleo Granola Cranberry Lemon,3
breakfast,Butter Flavor Instant Grits,3
breakfast,Gluten Free Cranberry Cinnamon Instant Oatmeal with Flax,3
breakfast,Oat Revolution! Maple & Brown Sugar Steel Cut Oatmeal Pouches,3
breakfast,Instant Original Hot Cereal,3
breakfast,"Granola, Peanut Butter, Homestyle",3
breakfast,Brown Sugar and Cinnamon Steel Cut Quick Oatmeal,3
breakfast,Fruity Dyno Bites Cereal,3
breakfast,Honey Nut Crunch Cereal,3
breakfast,Golden Oat Breakfast Biscuits,3
breakfast,Wild Berry Low Fat Clusters & Flakes,3
breakfast,Instant Oatmeal Peaches & Cream,3
breakfast,Quaker Real Medleys Peach Apple Walnut Multigrain Cereal,3
breakfast,"Granola, Original, Almond Pecan",3
breakfast,Nutri-Grain Strawberry,3
breakfast,Organic Flip for Flapjacks Pancake Mix,3
breakfast,Puffed Wheat Cereal Cereal,3
breakfast,Honey & Almonds Instant Oatmeal,3
breakfast,7 Whole Grain Flakes Cereal,3
breakfast,Real Medleys Cherry Almond Pecan Multigrain Cereal,3
breakfast,Kellogg's Chocolatey Peanut Butter Granola Bars,3
breakfast,Frosted Granny's Apple Pie Toaster Pastries,3
breakfast,Protein Cranberry Almond Crunchy Granola,3
breakfast,Great Grains,3
breakfast,Gluten Free Strawberry Breakfast Bars,3
breakfast,Original Granola,3
breakfast,Sweet & Salty Nut Chocolate Pretzel Nut Granola Bars,3
breakfast,Gluten Free Extreme Fruit & Nut Granola,3
breakfast,Blueberry Chia Buckwheat Muesli,3
breakfast,Corn Chex Gluten Free,3
breakfast,Multigrain Oatbran Cereal,3
breakfast,"Farmhouse, Pancake & Waffle Mix",3
breakfast,7 Whole Grain Puffs Cereal,3
breakfast,Organic Scottish Oatmeal,3
breakfast,Raisin Bran Crunch Family Size Cereal,3
breakfast,Cereals Super Cranberry Cherry & Almond Muesli Fruity & Tangy With Almonds,3
breakfast,Gluten Free Oatmeal Brown Sugar and Maple with Flax & Chia,3
breakfast,Original Golden Grahams,3
breakfast,Original Sprouted Grains Protein & Fiber Hot Oatmeal,3
breakfast,Gluten Free Strawberry Toaster Pastry,3
breakfast,Variety Pack of Gluten Free Instant Oatmeal,3
breakfast,Oat Bran,3
breakfast,Granola Chocolate Elation,2
breakfast,Power O's Toasted Cereal Original,2
breakfast,Pancake & Waffle Mix,2
breakfast,Donettes Crunch Mini Donuts,2
breakfast,Apple Dapples Cereal,2
breakfast,Cinnamon PaleoKrunch Granola,2
breakfast,Puffed Millet Cereal,2
breakfast,Organic Gluten Free Crispy Rice Peanut Butter Cereal Bars,2
breakfast,Honey Puffs Cereal,2
breakfast,Protein & Fiber Hot Oatmeal Farmer's Market Berry Crumble,2
breakfast,Fruit & Cream Variety Pack Instant Oatmeal,2
breakfast,Mallow Oats Cereals,2
breakfast,Honey Power O's,2
breakfast,"Oats, Gluten Free, Old Fashioned",2
breakfast,Original Recipe Scones Mix,2
breakfast,Original Wheat Berry Flakes,2
breakfast,Creamy Oat Bran Hot Cereal,2
breakfast,Sunset Blend Gluten Free Granola,2
breakfast,10 Grams Protein Cranberry Almond Instant Oatmeal,2
breakfast,French Vanilla Granola,2
breakfast,Buttermilk Pancake Mix,2
breakfast,Apples & Mangoes Fruit Bars,2
breakfast,Ice Cream Shoppe Frosted Hot Fudge Sundae Pop Tarts,2
breakfast,Bisquick Heart Smart Pancake & Baking Mix,2
breakfast,Power O's Strawberry,2
breakfast,Corn Pops Family Size Cereal,2
breakfast,Organic Whole O's Cereal,2
breakfast,"Irish Instant Oatmeal, Variety Pack",2
breakfast,Kiss My Oats Granola,2
breakfast,Oatmeal Cup Cranberry Pumpkin Seed,2
breakfast,Ancient Grain Mango Almond Muesli,2
breakfast,Honey Nut Os,2
breakfast,Original Cinnamon Granola with Cranberries and Sunflower Seeds,2
breakfast,Banana Honey Nut Breakfast Bars,2
breakfast,Cereal Comet Crispies,2
breakfast,Blueberry Minute Muffin,2
breakfast,Gluten Free Strawberry Brown Sugar with Flax Instant Oatmeal,2
breakfast,Quick Enriched Hominy Grits,2
breakfast,Cocoa Crunchies Cereal,2
breakfast,Kix Honey Cereal,2
breakfast,Maple-icious Pecan Soft Baked Granola,2
breakfast,Pancake Puffs Original Belgian Style Gourmet Bites,2
breakfast,Healthy Grains Low Fat Banana Nut Clusters,2
breakfast,Organic Qia Superfood Breakfast Cereal,2
breakfast,Frosted Mini-Wheats Little Bites Chocolate Cereal,2
breakfast,"Pancake Mix, Buttermilk",2
breakfast,Organic Instant Oatmeal,2
breakfast,Hot Oats Apple Cinnamon,2
breakfast,Gluten-Free Rainforest Banana Nut Granola,2
breakfast,Honey Nut Tasteeos,2
breakfast,Original Big Biscuit Cereal,2
breakfast,Warm & Crunchy Honey Almond Granola,2
breakfast,Golean Vanilla Graham Clusters Cereal,2
breakfast,Trifecta Blend Handmade Granola,2
breakfast,Fruit Juice Sweetened Millet Rice Cereal,2
breakfast,Qi'a Gluten Free Oatmeal Superseeds and Grains packets,2
breakfast,Crunchy Granola Raisin Bran,2
breakfast,"Granola, Homestyle, Double Chocolate Chunk",2
breakfast,Honey Nut Scooters Cereal,2
breakfast,Day Break Cranberry Almond Bars,2
breakfast,Crunchy Organic Oats & Honey Granola Bars,2
breakfast,Honey Bunches Of Oats Chocolate Gluten Free Cereal,2
breakfast,Apple Cinnamon Granola Clusters,2
breakfast,Frosted Cinnamon Roll Toaster Pastries,2
breakfast,Special K Cinnamon Pecan Cereal,2
breakfast,Raw Pure & Simple Organic Old Fashioned Oats,2
breakfast,Quick Enriched White Hominy Grits,2
breakfast,Frosted Mini Spooners Cereal,2
breakfast,Cinnamon & Maple Flapjack On The Go,2
breakfast,Gluten Free Original Instant Oatmeal,2
breakfast,Blueberry Granola,2
breakfast,Gluten Free Pancake Mix,2
breakfast,Quick 1-Minute Oats,2
breakfast,Breakfast EssentialsÂ® Classic French Vanilla Powder Drink Mix,2
breakfast,Organic High Protein Blueberry Harvest Granola,2
breakfast,Pop-Tarts Frosted Chocolate Chip,2
breakfast,"Baked Crackers, Cheddar Cheese",2
breakfast,Gluten Free Extra Thick Rolled Oats,2
breakfast,Cranberry Gourmet Granola,2
breakfast,Total Raisin Bran Cereal,2
breakfast,"Yellow Corn Grits, Organic",2
breakfast,Raisins & Spice Instant Oatmeal,2
breakfast,Apple Fruit & Grain Cereal Bars,2
breakfast,Coconut Cranberry Almond Cereal,2
breakfast,Snackimals Vanilla Blast Cereal,1
breakfast,Krave S'mores Cereal,1
breakfast,Quick 5-Minute Grits,1
breakfast,Greek Yogurt Mixed Berry Protein Chewy Bars,1
breakfast,Apple Blueberry Granola,1
breakfast,Swiss Muesli Original Recipe All Natural,1
breakfast,"Cereal, Superfood, Acai Blueberry",1
breakfast,Irish Oatmeal,1
breakfast,Hot Cereal,1
breakfast,Oat Clusters Toasted Granola Raisin Almond Crunch,1
breakfast,Instant Maple Brown Sugar Hot Cereal,1
breakfast,Organic Instant Oatmeal Light Maple Brown Sugar,1
breakfast,Honey Bunches Of Oats With Crispy Almonds Cereal,1
breakfast,Original Hot Wheat Cereal,1
breakfast,Quick Cooking Barley Hot Cereal,1
breakfast,Organic Promise Indigo Morning Cereal,1
breakfast,Cinnamon Crunch,1
breakfast,Giddy Up & Go Granola,1
breakfast,Irish Steel Cut Oatmeal,1
breakfast,Ancient Grain Flakes Cereal,1
breakfast,Organic Maple Brown Sugar Granola,1
breakfast,Organic Peanut Butter Chocolate Chip Granola,1
breakfast,"Granola, Super Seed & Fruit",1
breakfast,Toaster Strudel Apple Toaster Pastries,1
breakfast,"Cereal, TropicO's",1
breakfast,Homestyle Oatmeal,1
breakfast,Berry Colossal Crunch Cereal,1
breakfast,Ancient Grain Oatmeal Cranberry Pumpkin Seed,1
breakfast,Nutri-Grain Raspberry Cereal Bars,1
breakfast,Hemp Plus Granola,1
breakfast,Golden Raisin Cinnamon Breakfast Bars,1
breakfast,Original Granola Cereal,1
breakfast,Organic Honey & Oats Medley Cereal,1
breakfast,Frosted Mini Donuts,1
breakfast,Raisin Bran with Cranberries Cereal,1
breakfast,"Oatmeal, Instant, Banana Maple with Flax",1
breakfast,FiberPlus Antioxidants Protein Peanut Chewy Bars,1
breakfast,Kellogg's Pop-Tarts Frosted Chocolate Chip Cookie Dough Pastries,1
breakfast,Chocolate Blend Granola,1
breakfast,Gluten Free Rice & Shine Hot Cereal,1
breakfast,Mixed Berry BelVita Bites,1
breakfast,Mango Peach Passion Cereal,1
breakfast,Organic Oat Bran Flakes,1
breakfast,Toaster Strudel Danish Style Cream Cheese Toaster Pastries,1
breakfast,Maple Pecan Granola Clusters,1
breakfast,Simply Delicious Gluten Free Cereal Cocoa Sensation,1
breakfast,Frosted Flakes Cereal Single Serve,1
breakfast,Swiss Muesli Original Recipe,1
breakfast,Special K Protein Greek Yogurt And Fruit Bar 4.76oz,1
breakfast,Oat Revolution! Thick & Hearty Apples & Cinnamon Instant Oatmeal,1
breakfast,Snack Size! Cinnamon Donuts,1
breakfast,Gluten Free Apple Raisin Walnut Granola,1
breakfast,Simply Buttermilk Pancake & Waffle Mix,1
breakfast,Natural Sweetened Wheat-Fuls Cereal,1
breakfast,Special K Touch of Honey Granola,1
breakfast,Sprinkled Donut Crunch Cereal,1
breakfast,Organic Oven Toasted Oats Old Fashioned,1
breakfast,Pop-Tarts Frosted Strawberry/Frosted Brown Sugar Cinnamon Variety Pack Toaster Pastries,1
breakfast,Marshmallow Mateys Cereal,1
breakfast,Crunchy Almond Cereal,1
breakfast,Organic Belgian Pancake And Waffle Mix,1
breakfast,Enriched Hominy Quick Grits,1
breakfast,Qi'a Chia Cranberry Vanilla Buckwheat And Hemp Cereal,1
breakfast,Skinner's Raisin Bran Cereal,1
breakfast,Organic Flax Plus Cinnamon Cereal,1
breakfast,Cookie Dough Nutrition Bars,1
breakfast,Chocolate Joy Mighty Flakes,1
breakfast,Raisin Crunch Sprouted Granola,1
breakfast,Mixed Berry Fruit & Grain Cereal Bars,1
breakfast,Honey Flake & Oat Clusters,1
breakfast,Original Instant Oatmeal Hot Cereal,1
breakfast,Organic Gluten Free Hi-Protein Pancake & Baking Mix,1
breakfast,Chocolate Chip Crisp Bar,1
breakfast,Almond Crunch,1
breakfast,Oat Bran Gluten Free,1
breakfast,Urban Radish Blend Gluten Free Granola,1
breakfast,Cranberry Granola Fruit Clusters,1
breakfast,Enriched Bran Flakes Cereal,1
breakfast,Honey Breakfast Biscuits,1
breakfast,Swedish Pancake Mix,1
breakfast,Organic Promise Sweet Potato Sunshine Cereal,1
breakfast,Homestyle Fruit & Nut Granola,1
breakfast,Flavor Variety Instant Grits,1
breakfast,Renola Cocoa Coconut Fruit Nut and Seed Mix,1
breakfast,Organic Superfood Oat Based Espresso Maca Mulberry Cereal,1
breakfast,Simply Maize Cereal,1
breakfast,Special Nourish Apple Raspberry Almond Cereal,1
breakfast,Organic Honest O's Honey Nut Cereal,1
breakfast,"Hot Cereal, Instant, Quinoa & Oat",1
breakfast,Shredded Wheat Bite Size Cereal,1
breakfast,Gluten-Free Steel Cut Oats,1
breakfast,Bearly Processed Sea Salt Caramel Apple Granola,1
breakfast,Frosted Mini-Wheats Touch of Fruit Raspberry Cereal,1
breakfast,Cluster Blend Cashew White Peach Granola,1
breakfast,Apple Cinnamon Pecan Oatmeal Cup,1
breakfast,Cap'n Crunch Crunch Berries Cereal,1
breakfast,"Pancake & Waffle Mix, Six Grain Cinnamon",1
breakfast,Golden Puffs Cereal,1
breakfast,Oatmeal to Go Brown Sugar Cinnamon,1
breakfast,Honey & Oat Blenders,1
breakfast,Bran Flakes Whole Grain Wheat Cereal,1
breakfast,Organic Apple Flax Oatmeal,1
breakfast,Cranberry Walnut Granola,1
breakfast,"Granola, Organic, Original",1
breakfast,Cranberry Almond Breakfast Bars,1
breakfast,Instant Rolled Oats Whole Grain,1
breakfast,Mountain Blend Granola,1
breakfast,"Cereal, Veganic Sprouted, Spelt Flakes",1
breakfast,Bran Flakes Cereal,1
breakfast,Banana  Granola Cereal,1
breakfast,All-Natural Irish Style Oatmeal,1
breakfast,Post Selects Banana Nut Crunch,1
breakfast,Soft and Chewy Coconut Cashew Granola,1
breakfast,Oats Select Starts Gluten Free Quick 1-Minute,1
breakfast,Organic Chocolate O's Cereal,1
breakfast,Blueberry Morning Blueberry Cereal,1
breakfast,"Plastic Bubble Mailer 6"" x 9.25"",6,2",1
breakfast,Quick Oats,1
breakfast,Trix Cereal,1
breakfast,Raisin Granola Cereal,1
breakfast,Chocolate Coated Coconut Protein Bar,1
breakfast,Organic Snackimals Chocolate Crisp Cereal,1
breakfast,Oat Revolution Classic Steel Cut Oats with Flax,1
breakfast,Special K Red Berries Cereal Bars,1
breakfast,Traditional Ancient Grains Hot Cereal,1
breakfast,Trail Mix Chewy Granola Bars Dark Chocolate & Nut,1
breakfast,Fudge Dipped Chocolate Chip Granola Bars,1
breakfast,Gluten Free Special K Touch of Brown Sugar Cereal,1
breakfast,Regular Instant Irish Oatmeal,1
breakfast,Special K Heavenly Caramel Brownies,1
breakfast,Light and Fluffy Buttermilk Pancake Mix,1
breakfast,Organic Gluten Free Sprouted Corn Flakes,1
breakfast,Gluten Free Honey Nut Granola Mix,1
breakfast,Tootie Fruities,1
breakfast,Variety Pack Cereal,1
breakfast,Cookie Crisp Cereal,1
breakfast,"Variety Pack - Chocolate Chunk, Peanut Butter Chocolate Chip, S'mores Granola Bars",1
breakfast,Natural Atrisan Granola Original,1
breakfast,Soft'ees Family Pack Assorted with Frosted Donuts,1
breakfast,Organic Gluten Free 6-Grain Ancient Grain Hot Cereal,1
breakfast,Strawberry Fruit & Grain Cereal Bars,1
breakfast,Granola Cereal,1
breakfast,Instant Oatmeal Apples & Cranberries,1
breakfast,Organic Cinnamon Flax Sprouted Oat Granola,1
breakfast,Hot Strawberry Raspberry Oats,1
breakfast,Superfood Cereal Maca Double Chocolate,1
breakfast,Buckwheat Pancake & Waffle Whole Grain Mix,1
bulk,Dried Mango,242
bulk,Organic Rolled Oats,124
bulk,Organic Black Mission Figs,37
bulk,Organic Quick Rolled Oats,25
bulk,Apricots,23
bulk,Pesto Sauce,22
bulk,Rolled Oats,20
bulk,Organic Royal Rainbow Quinoa,15
bulk,Organic Short Brown Sprouted Rice,10
bulk,Israeli Couscous,9
bulk,Organic Hemp Plus Granola,7
bulk,Vegetable Chips,6
bulk,Whole Medjool Dates,6
bulk,Organic Red Kidney Beans,4
bulk,Organic Turkish Apricots,4
bulk,Wild Rice Blend,3
bulk,Organic Magic Muesli,3
bulk,Organic Mung Beans,3
bulk,Super Nutty Granola,2
bulk,Organic Brown Jasmine Rice,2
bulk,Naturally Sweet Plantain Chips,2
bulk,Turkish Apricots,2
bulk,Organic Split Green Peas,2
bulk,Organic Roasted Buckwheat (Kasha),1
bulk,Madagascar Pink Rice,1
bulk,Organic Blueberries Package,1
bulk,Organic Pearled Barley,1
bulk,Organic Honey Lavender Granola,1
bulk,Large Ataulfo Mango,1
bulk,Organic Hunza Golden Raisins,1
bulk,Cranberry Beans,1
bulk,"Fit Super A Juice, Cold Pressed, Carrot/Apple/Ginger",1
canned goods,Organic Black Beans,752
canned goods,No Salt Added Black Beans,598
canned goods,Organic Garbanzo Beans,526
canned goods,Organic Diced Tomatoes,352
canned goods,Organic AppleApple,332
canned goods,Black Beans,311
canned goods,Organic Tomato Paste,243
canned goods,Organic Whole Kernel Sweet Corn No Salt Added,238
canned goods,Diced Tomatoes,212
canned goods,Organic Low Sodium Chicken Broth,211
canned goods,Tomato Sauce,204
canned goods,Organic Chicken Stock,197
canned goods,Organic Free Range Chicken Broth,194
canned goods,Organic Tomato Sauce,194
canned goods,Crushed Tomatoes,187
canned goods,Organic Chicken Broth,183
canned goods,Organic Vegetable Broth,158
canned goods,Organic Low Sodium Vegetable Broth,152
canned goods,Organic Pinto Beans,140
canned goods,Organic No Salt Added Diced Tomatoes,137
canned goods,Fresh Cut Golden Sweet Whole Kernel Corn,130
canned goods,Organic Creamy Tomato Soup,125
canned goods,Organic Chicken Bone Broth,112
canned goods,Chicken Broth,108
canned goods,Solid White Albacore Tuna In Water,107
canned goods,Apple Sauce,106
canned goods,Organic Crushed Fire Roasted Tomatoes,97
canned goods,Gogo Squeez Organic Apple Strawberry Applesauce on the Go,96
canned goods,Organic Lentil Soup,91
canned goods,Organic Free Range Low Sodium Chicken Broth,89
canned goods,Organic Cannellini Beans,88
canned goods,Organic Refried Black Beans,88
canned goods,Whole Hearts of Palm,87
canned goods,Minced Garlic,87
canned goods,Baked Beans,86
canned goods,Organic Chicken Noodle Soup,86
canned goods,Natural Goodness 33% Less Sodium Chicken Broth,85
canned goods,"Tomatoes, Whole Peeled",83
canned goods,Organic Low Sodium Chicken Cooking Stock,81
canned goods,Crushed Tomatoes With Basil,81
canned goods,Organic Cinnamon Apple Sauce,80
canned goods,Organic Lentil Vegetable Soup,79
canned goods,Black Beans No Salt Added,74
canned goods,Mild Diced Green Chiles,74
canned goods,Organic Lentil Beans,71
canned goods,Organic Beef Broth,71
canned goods,Traditional Refried Beans,71
canned goods,Organic Garbanzo Beans No Salt Added,69
canned goods,Chick Peas,64
canned goods,Traditional Chicken Noodle Soup,64
canned goods,Wild Albacore Tuna No Salt Added,64
canned goods,Organic Whole Peeled Tomatoes,63
canned goods,Apple Apple Applesauce On The Go Pouches,63
canned goods,Pinto Beans No Salt Added,62
canned goods,Chopped Tomatoes,62
canned goods,Garbanzo Beans,56
canned goods,Natural Tomato Paste,56
canned goods,Original Applesauce,52
canned goods,Low Fat Split Pea Soup,52
canned goods,100% Natural Tomato Sauce,52
canned goods,Natural Apple Sauce Cups,51
canned goods,"Organic Tomato Paste, No Salt Added",51
canned goods,Cannellini White Kidney Beans No Salt Added,51
canned goods,Original Diced Tomatoes & Green Chilies,49
canned goods,Low Sodium Black Beans,49
canned goods,Organic Low Fat Vegetable Barley Soup,48
canned goods,Traditional 98% Fat Free,48
canned goods,Whole Peeled Tomatoes,48
canned goods,Organic Light in Sodium Lentil Vegetable Soup,47
canned goods,Organic Chopped Garlic,47
canned goods,Organic Chunky Tomato Bisque Soup,46
canned goods,Organic Roasted Red Pepper & Tomato Soup,46
canned goods,Pinto Beans,46
canned goods,Solid White Albacore Tuna,46
canned goods,Black Beans Reduced Sodium,45
canned goods,Vegetarian Refried Beans,45
canned goods,Cannellini Beans,44
canned goods,Condensed Cream of Mushroom Soup,43
canned goods,Fresh Cut Green Beans,43
canned goods,Organic Strained Tomatoes,42
canned goods,Strained Tomatoes,42
canned goods,Organic Great Northern Beans,41
canned goods,Dark Red Kidney Beans,41
canned goods,Dark Red Kidney Beans No Salt Added,41
canned goods,Vegetarian Organic Golden Corn,40
canned goods,Organic Beef Bone Broth,40
canned goods,Organic Fat Free Refried Pinto Beans,39
canned goods,Chunk Light Tuna,39
canned goods,Cinnamon Applesauce,38
canned goods,100% Natural Diced Tomatoes,37
canned goods,Organic Apple Sauce,37
canned goods,Rich & Hearty Chicken & Homestyle Noodles Soup,36
canned goods,Organic Applesauce,36
canned goods,Black Beans Refried Beans,36
canned goods,Organic AppleBerry Applesauce on the Go,36
canned goods,Original Baked Beans,36
canned goods,Organic Cream of Mushroom Condensed Soup,36
canned goods,Organic Chunky Vegetable Soup,35
canned goods,Solid White Albacore Tuna In Spring Water,35
canned goods,Low Sodium Refried Black Beans,35
canned goods,Mandarin Orange in 100% Fruit Juice,34
canned goods,Pineapple Slices in 100% Pineapple Juice,34
